sag	metagenome	Percent_scaffolds_with_any_coverage	Percent_of_reference_bases_covered	Average_coverage	total_reads_recruited	total_bp_recruited	mg_wgs_technology	mg_read_count	mg_bp_count	sag_completeness	sag_total_bp	sag_size_mbp	MG_reads_per_SAG_mbp	MG_bp_per_SAG_mpb	prop_total_MG_reads_recruited_per_SAG_mbp	prop_total_MG_bp_recruited_per_SAG_mbp
AAA288-L16	TARA_038_sur5	0	0	0	0	0	illumina	82081994	13385266487	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_039_meso270	100	2.461244152	0.228359959	560	85045	illumina	75320999	12548073144	73.45	2077613	2.077613	269.5400924	40933.99493	3.58E-06	3.26E-06
AAA288-L16	TARA_056_meso480	100	63.02447149	1.439028838	21013	3550525	illumina	7843247	1344874326	73.45	2077613	2.077613	10114.01065	1708944.351	0.001289518	0.001270709
AAA288-L16	TARA_056_sur5	0	0	0	0	0	illumina	152687351	23444662018	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_064_dcm65	100	0.408504539	0.004061253	1	170	illumina	55540498	9333215406	73.45	2077613	2.077613	0.481321594	81.82467091	8.67E-09	8.77E-09
AAA288-L16	TARA_064_meso1000	100	83.72206412	8.673168336	144813	23757076	illumina	53130556	8833433215	73.45	2077613	2.077613	69701.62393	11434793.68	0.001311893	0.00129449
AAA288-L16	TARA_064_sur5	0	0	0	0	0	illumina	180390803	29737694236	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_065_dcm30	100	6.197355672	0.082348095	1000	142748	illumina	116376549	17034924575	73.45	2077613	2.077613	481.3215936	68707.69484	4.14E-06	4.03E-06
AAA288-L16	TARA_065_meso850	100	88.92602354	21.23503241	366621	59396685	illumina	155155053	25486549814	73.45	2077613	2.077613	176462.604	28588907.08	0.001137331	0.001121725
AAA288-L16	TARA_065_sur5	100	0.434802812	0.04428247	5	650	illumina	54078421	9129901435	73.45	2077613	2.077613	2.406607968	312.8590358	4.45E-08	3.43E-08
AAA288-L16	TARA_068_dcm50	100	0.302892438	0.026195562	7	1002	illumina	31643656	5296515678	73.45	2077613	2.077613	3.369251155	482.2842368	1.06E-07	9.11E-08
AAA288-L16	TARA_068_meso700	100	91.67847024	24.58445785	433570	69303865	illumina	142556679	23108080669	73.45	2077613	2.077613	208686.6033	33357446.74	0.001463885	0.00144354
AAA288-L16	TARA_068_sur5	100	0.720528871	0.026990505	74	11638	illumina	36575555	6041514521	73.45	2077613	2.077613	35.61779792	5601.620706	9.74E-07	9.27E-07
AAA288-L16	TARA_070_meso800	100	88.69361029	14.13854636	231040	38005050	illumina	93983693	15695870172	73.45	2077613	2.077613	111204.541	18292651.23	0.001183232	0.001165444
AAA288-L16	TARA_070_sur5	100	0.434206255	0.007694847	37	5756	illumina	47683276	7832023665	73.45	2077613	2.077613	17.80889896	2770.487093	3.73E-07	3.54E-07
AAA288-L16	TARA_072_dcm100	0	0	0	0	0	illumina	44872083	7471788986	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_072_meso800	100	81.25307431	5.122809945	83071	13697946	illumina	79019269	13213103814	73.45	2077613	2.077613	39983.8661	6593117.197	0.000506001	0.000498983
AAA288-L16	TARA_072_sur5	0	0	0	0	0	illumina	145316423	24299611193	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_076_dcm150	100	0.33654587	0.00422664	12	1912	illumina	134347028	21691680098	73.45	2077613	2.077613	5.775859123	920.2868869	4.30E-08	4.24E-08
AAA288-L16	TARA_076_meso800	100	91.83422934	27.62333725	460469	75023795	illumina	158117154	26146280939	73.45	2077613	2.077613	221633.6729	36110572.57	0.001401705	0.001381098
AAA288-L16	TARA_076_sur5	0	0	0	0	0	illumina	120202409	20779090899	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_078_dcm30	100	1.619169329	0.254331374	42	6561	illumina	119191753	19936478597	73.45	2077613	2.077613	20.21550693	3157.950975	1.70E-07	1.58E-07
AAA288-L16	TARA_078_meso800	100	89.27657018	18.80311827	308470	50674904	illumina	112306318	18704213213	73.45	2077613	2.077613	148473.272	24390925.55	0.001322038	0.001304034
AAA288-L16	TARA_078_sur5	0	0	0	0	0	illumina	108109233	18314683605	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_085_dcm90	100	1.052257871	0.028075652	106	17139	illumina	137365648	22760974137	73.45	2077613	2.077613	51.02008892	8249.370792	3.71E-07	3.62E-07
AAA288-L16	TARA_085_meso790	100	76.97307658	5.069521053	78508	12958412	illumina	53916241	9042728173	73.45	2077613	2.077613	37787.59567	6237163.514	0.000700857	0.000689744
AAA288-L16	TARA_085_sur5	0	0	0	0	0	illumina	135557491	22075354517	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_098_dcm188	100	0.314669499	0.00312709	1	159	illumina	80654027	12718401274	73.45	2077613	2.077613	0.481321594	76.53013338	5.97E-09	6.02E-09
AAA288-L16	TARA_098_meso488	100	90.90531313	20.89799885	340049	56961659	illumina	130074900	22116614177	73.45	2077613	2.077613	163672.9266	27416876.48	0.001258298	0.001239651
AAA288-L16	TARA_098_sur5	0	0	0	0	0	illumina	58754158	9878421999	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_100_dcm50	100	0.279527723	0.047793244	3	332	illumina	97721533	16791532790	73.45	2077613	2.077613	1.443964781	159.7987691	1.48E-08	9.52E-09
AAA288-L16	TARA_100_meso177	100	69.46777723	4.846591859	81458	13162787	illumina	102820276	16954852299	73.45	2077613	2.077613	39207.49437	6335533.615	0.000381321	0.000373671
AAA288-L16	TARA_100_sur5	0	0	0	0	0	illumina	80127198	13462086673	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_102_dcm40	100	0.276343043	0.003524809	3	524	illumina	107258179	18294105975	73.45	2077613	2.077613	1.443964781	252.212515	1.35E-08	1.38E-08
AAA288-L16	TARA_102_meso480	100	86.98398141	9.356313937	160959	26312602	illumina	43477634	7205571441	73.45	2077613	2.077613	77473.04238	12664823.53	0.001781906	0.001757643
AAA288-L16	TARA_102_sur5	0	0	0	0	0	illumina	38887246	6713889375	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_109_dcm30	0	0	0	0	0	illumina	61935894	10500244075	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_109_meso380	100	87.92654826	14.81569217	242731	40833142	illumina	99309480	16993100177	73.45	2077613	2.077613	116831.6717	19653872.98	0.00117644	0.00115658
AAA288-L16	TARA_109_sur5	0	0	0	0	0	illumina	132166824	22552517702	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_110_dcm50	0	0	0	0	0	illumina	18372038	3073513779	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_110_meso380	100	87.74708855	10.72232869	185409	30066849	illumina	173735893	28577987883	73.45	2077613	2.077613	89241.35534	14471823.67	0.000513661	0.000506398
AAA288-L16	TARA_110_sur5	100	0.141417025	0.010988964	2	325	illumina	148566602	24357936696	73.45	2077613	2.077613	0.962643187	156.4295179	6.48E-09	6.42E-09
AAA288-L16	TARA_111_dcm90	100	0.369718942	0.007222088	3	512	illumina	27250868	4601869512	73.45	2077613	2.077613	1.443964781	246.4366559	5.30E-08	5.36E-08
AAA288-L16	TARA_111_sur5	100	0.216304867	0.002465227	2	333	illumina	171989566	27809439741	73.45	2077613	2.077613	0.962643187	160.2800907	5.60E-09	5.76E-09
AAA288-L16	TARA_112_dcm155	100	1.160188503	0.030037144	135	22245	illumina	166203379	27843604685	73.45	2077613	2.077613	64.97841513	10706.99885	3.91E-07	3.85E-07
AAA288-L16	TARA_112_meso696	100	87.07630488	13.09939728	206321	34619818	illumina	78872644	13436760795	73.45	2077613	2.077613	99306.75251	16663265.97	0.001259077	0.001240125
AAA288-L16	TARA_112_sur5	0	0	0	0	0	illumina	176654942	28914336851	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_122_dcm115	100	0.321788792	0.032051303	18	2992	illumina	120646849	20609375649	73.45	2077613	2.077613	8.663788684	1440.114208	7.18E-08	6.99E-08
AAA288-L16	TARA_122_meso600a	100	84.12954146	6.77591894	108488	18362876	illumina	36981575	6358511239	73.45	2077613	2.077613	52217.61704	8838448.739	0.00141199	0.001390019
AAA288-L16	TARA_122_meso600b	100	84.38826437	6.990872122	111052	18785702	illumina	37639227	6469731487	73.45	2077613	2.077613	53451.72561	9041964.023	0.001420107	0.001397579
AAA288-L16	TARA_122_sur5	0	0	0	0	0	illumina	128494301	21643581950	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_123_eml150	100	1.281971914	0.194440237	435	62956	illumina	43387655	7166771202	73.45	2077613	2.077613	209.3748932	30302.08225	4.83E-06	4.23E-06
AAA288-L16	TARA_123_sur5	100	0.224439683	0.007592549	4	504	illumina	103616193	17840247397	73.45	2077613	2.077613	1.925286374	242.5860832	1.86E-08	1.36E-08
AAA288-L16	TARA_124_eml120_a	100	0.604817666	0.074995176	71	10188	illumina	24335804	3937540501	73.45	2077613	2.077613	34.17383314	4903.704395	1.40E-06	1.25E-06
AAA288-L16	TARA_124_eml120_b	100	0.837671268	0.095634671	128	18828	illumina	45076922	7293133964	73.45	2077613	2.077613	61.60916398	9062.322964	1.37E-06	1.24E-06
AAA288-L16	TARA_124_sur5_a	100	0.375989396	0.008728083	24	3977	illumina	40674414	6779300446	73.45	2077613	2.077613	11.55171825	1914.215978	2.84E-07	2.82E-07
AAA288-L16	TARA_124_sur5_b	100	0.435990366	0.006457393	27	4588	illumina	41680948	6945772056	73.45	2077613	2.077613	12.99568303	2208.303471	3.12E-07	3.18E-07
AAA288-L16	TARA_125_eml140	100	1.504060465	0.333941344	166	23836	illumina	94488148	16096648777	73.45	2077613	2.077613	79.89938453	11472.7815	8.46E-07	7.13E-07
AAA288-L16	TARA_125_sur5_a	100	0.31632641	0.009485982	19	3208	illumina	36090695	6100543349	73.45	2077613	2.077613	9.145110278	1544.079672	2.53E-07	2.53E-07
AAA288-L16	TARA_125_sur5_b	100	0.414503519	0.010779174	19	3218	illumina	36741196	6209411198	73.45	2077613	2.077613	9.145110278	1548.892888	2.49E-07	2.49E-07
AAA288-L16	TARA_132_meso550	100	95.21436423	33.87331603	602538	95621957	illumina	180517690	29064245644	73.45	2077613	2.077613	290014.5504	46024912.72	0.001606571	0.001583558
AAA288-L16	TARA_133_dcm45	100	0.196559332	0.00227434	2	333	illumina	156572539	25951485598	73.45	2077613	2.077613	0.962643187	160.2800907	6.15E-09	6.18E-09
AAA288-L16	TARA_137_dcm40	100	37.05213714	0.967706435	13238	2162549	illumina	45019438	7523392765	73.45	2077613	2.077613	6371.735256	1040881.531	0.000141533	0.000138353
AAA288-L16	TARA_137_meso375_a	100	59.52321794	1.53306234	20428	3130171	illumina	47579735	7410374949	73.45	2077613	2.077613	9832.437514	1506618.894	0.000206652	0.000203312
AAA288-L16	TARA_137_meso375_b	100	59.34367764	1.570080871	20651	3164711	illumina	47614661	7416505024	73.45	2077613	2.077613	9939.772229	1523243.742	0.000208754	0.000205386
AAA288-L16	TARA_138_dcm60	100	2.519989802	0.079458334	321	51726	illumina	94451012	16526127236	73.45	2077613	2.077613	154.5042315	24896.84075	1.64E-06	1.51E-06
AAA288-L16	TARA_138_meso450_a	100	58.35536059	1.625483882	18251	3030966	illumina	37434280	6335980996	73.45	2077613	2.077613	8784.600404	1458869.385	0.000234667	0.000230252
AAA288-L16	TARA_138_meso450_b	100	57.59816713	1.519928498	17732	2947758	illumina	37494866	6346350809	73.45	2077613	2.077613	8534.794497	1418819.578	0.000227626	0.000223565
AAA288-L16	TARA_138_sur5	0	0	0	0	0	illumina	148956548	24515620092	73.45	2077613	2.077613	0	0	0	0
AAA288-L16	TARA_142_dcm125	100	29.50530035	0.29380531	1	166	illumina	129702398	22128603162	73.45	2077613	2.077613	0.481321594	79.89938453	3.71E-09	3.61E-09
AAA288-L16	TARA_142_meso640	100	92.12245841	21.54792015	362470	60629094	illumina	137572626	23399274428	73.45	2077613	2.077613	174464.638	29182092.14	0.001268164	0.001247137
AAA288-L16	TARA_145_meso590	100	92.25820775	27.20351536	456446	74975411	illumina	145458355	24282809910	73.45	2077613	2.077613	219697.3161	36087284.3	0.001510379	0.001486125
AAA288-L16	TARA_145_sur5	100	8.705058158	0.166598383	1198	200929	illumina	101098116	17443667348	73.45	2077613	2.077613	576.6232691	96711.46648	5.70E-06	5.54E-06
AAA288-L16	TARA_146_sur5	100	0.578958044	0.118247266	55	8199	illumina	149650203	25075871701	73.45	2077613	2.077613	26.47268765	3946.355746	1.77E-07	1.57E-07
AAA288-L16	TARA_148b_meso250	100	1.675056165	0.219289866	382	58802	illumina	139942627	23450798350	73.45	2077613	2.077613	183.8648487	28302.67235	1.31E-06	1.21E-06
AAA288-L16	TARA_149_meso740	100	91.04522811	23.65381837	416759	67346167	illumina	168362039	27617845794	73.45	2077613	2.077613	200595.106	32415164.42	0.001191451	0.001173704
AAA288-L16	TARA_152_meso800	100	88.36373143	18.34499674	307439	51351015	illumina	146744865	24917975360	73.45	2077613	2.077613	147977.0294	24716352.37	0.001008397	0.000991909
AAA288-L16	TARA_152_sur5	100	0.967099818	0.049750832	113	18027	illumina	109702890	18911511744	73.45	2077613	2.077613	54.38934007	8676.784367	4.96E-07	4.59E-07
AB-219-C22	TARA_037_meso600	100	6.200199203	0.115317559	3	463	illumina	138119151	22754587258	0	135991	0.135991	22.0602834	3404.637072	1.60E-07	1.50E-07
AB-219-C22	TARA_038_dcm25	0	0	0	0	0	illumina	141302282	23950322584	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_038_meso340	0	0	0	0	0	illumina	48385424	8135002325	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_038_sur5	0	0	0	0	0	illumina	82081994	13385266487	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_039_meso270	0	0	0	0	0	illumina	75320999	12548073144	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_056_meso480	100	12.02689243	0.153175592	4	615	illumina	7843247	1344874326	0	135991	0.135991	29.4137112	4522.358097	3.75E-06	3.36E-06
AB-219-C22	TARA_056_sur5	0	0	0	0	0	illumina	152687351	23444662018	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_064_dcm65	0	0	0	0	0	illumina	55540498	9333215406	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_064_meso1000	100	14.35539795	0.2066973	143	23365	illumina	53130556	8833433215	0	135991	0.135991	1051.540175	171812.8406	1.98E-05	1.95E-05
AB-219-C22	TARA_064_sur5	100	4.407370518	0.087671233	2	352	illumina	180390803	29737694236	0	135991	0.135991	14.7068556	2588.406586	8.15E-08	8.70E-08
AB-219-C22	TARA_065_dcm30	100	1.516969489	0.022755475	7	1008	illumina	116376549	17034924575	0	135991	0.135991	51.4739946	7412.255223	4.42E-07	4.35E-07
AB-219-C22	TARA_065_meso850	100	48.56113214	1.339196636	1096	176573	illumina	155155053	25486549814	0	135991	0.135991	8059.356869	1298416.807	5.19E-05	5.09E-05
AB-219-C22	TARA_065_sur5	100	2.904123037	0.042371715	3	526	illumina	54078421	9129901435	0	135991	0.135991	22.0602834	3867.903023	4.08E-07	4.24E-07
AB-219-C22	TARA_068_dcm50	100	2.605005122	0.025907494	1	177	illumina	31643656	5296515678	0	135991	0.135991	7.3534278	1301.556721	2.32E-07	2.46E-07
AB-219-C22	TARA_068_meso700	100	8.621771709	0.172530082	95	14508	illumina	142556679	23108080669	0	135991	0.135991	698.575641	106683.5305	4.90E-06	4.62E-06
AB-219-C22	TARA_068_sur5	0	0	0	0	0	illumina	36575555	6041514521	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_070_meso800	100	3.652968037	0.193420669	16	2417	illumina	93983693	15695870172	0	135991	0.135991	117.6548448	17773.23499	1.25E-06	1.13E-06
AB-219-C22	TARA_070_sur5	0	0	0	0	0	illumina	47683276	7832023665	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_072_dcm100	0	0	0	0	0	illumina	44872083	7471788986	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_072_meso800	100	2.646158615	0.185472432	11	1575	illumina	79019269	13213103814	0	135991	0.135991	80.8877058	11581.64879	1.02E-06	8.77E-07
AB-219-C22	TARA_072_sur5	0	0	0	0	0	illumina	145316423	24299611193	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_076_dcm150	0	0	0	0	0	illumina	134347028	21691680098	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_076_meso800	100	19.69621514	1.201494396	36	4824	illumina	158117154	26146280939	0	135991	0.135991	264.7234008	35472.93571	1.67E-06	1.36E-06
AB-219-C22	TARA_076_sur5	0	0	0	0	0	illumina	120202409	20779090899	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_078_dcm30	100	4.133466135	0.164383562	4	660	illumina	119191753	19936478597	0	135991	0.135991	29.4137112	4853.262348	2.47E-07	2.43E-07
AB-219-C22	TARA_078_meso800	100	8.644538555	0.160013607	59	9428	illumina	112306318	18704213213	0	135991	0.135991	433.8522402	69328.1173	3.86E-06	3.71E-06
AB-219-C22	TARA_078_sur5	0	0	0	0	0	illumina	108109233	18314683605	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_085_dcm90	0	0	0	0	0	illumina	137365648	22760974137	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_085_meso790	100	11.50398406	0.39128269	10	1571	illumina	53916241	9042728173	0	135991	0.135991	73.534278	11552.23507	1.36E-06	1.28E-06
AB-219-C22	TARA_085_sur5	0	0	0	0	0	illumina	135557491	22075354517	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_098_dcm188	0	0	0	0	0	illumina	80654027	12718401274	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_098_meso488	100	9.864820117	0.207416484	103	16392	illumina	130074900	22116614177	0	135991	0.135991	757.4030634	120537.3885	5.82E-06	5.45E-06
AB-219-C22	TARA_098_sur5	0	0	0	0	0	illumina	58754158	9878421999	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_100_dcm50	0	0	0	0	0	illumina	97721533	16791532790	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_100_meso177	100	9.312749004	0.225155666	6	904	illumina	102820276	16954852299	0	135991	0.135991	44.1205668	6647.498732	4.29E-07	3.92E-07
AB-219-C22	TARA_100_sur5	0	0	0	0	0	illumina	80127198	13462086673	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_102_dcm40	0	0	0	0	0	illumina	107258179	18294105975	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_102_meso480	100	7.774364226	0.299964731	19	2492	illumina	43477634	7205571441	0	135991	0.135991	139.7151282	18324.74208	3.21E-06	2.54E-06
AB-219-C22	TARA_102_sur5	0	0	0	0	0	illumina	38887246	6713889375	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_109_dcm30	0	0	0	0	0	illumina	61935894	10500244075	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_109_meso380	100	9.489014261	0.221491723	106	17267	illumina	99309480	16993100177	0	135991	0.135991	779.4633468	126971.6378	7.85E-06	7.47E-06
AB-219-C22	TARA_109_sur5	0	0	0	0	0	illumina	132166824	22552517702	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_110_dcm50	0	0	0	0	0	illumina	18372038	3073513779	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_110_meso380	100	5.954142012	0.206569945	43	6473	illumina	173735893	28577987883	0	135991	0.135991	316.1973954	47598.73815	1.82E-06	1.67E-06
AB-219-C22	TARA_110_sur5	0	0	0	0	0	illumina	148566602	24357936696	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_111_dcm90	0	0	0	0	0	illumina	27250868	4601869512	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_111_sur5	0	0	0	0	0	illumina	171989566	27809439741	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_112_dcm155	0	0	0	0	0	illumina	166203379	27843604685	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_112_meso696	100	4.664024334	0.130886499	8	1125	illumina	78872644	13436760795	0	135991	0.135991	58.8274224	8272.606275	7.46E-07	6.16E-07
AB-219-C22	TARA_112_sur5	0	0	0	0	0	illumina	176654942	28914336851	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_122_dcm115	0	0	0	0	0	illumina	120646849	20609375649	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_122_meso600a	100	4.235945019	0.156684169	19	3140	illumina	36981575	6358511239	0	135991	0.135991	139.7151282	23089.76329	3.78E-06	3.63E-06
AB-219-C22	TARA_122_meso600b	100	3.980897953	0.19023684	24	3848	illumina	37639227	6469731487	0	135991	0.135991	176.4822672	28295.99018	4.69E-06	4.37E-06
AB-219-C22	TARA_122_sur5	0	0	0	0	0	illumina	128494301	21643581950	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_123_eml150	100	4.515871962	0.055632023	9	1465	illumina	43387655	7166771202	0	135991	0.135991	66.1808502	10772.77173	1.53E-06	1.50E-06
AB-219-C22	TARA_123_sur5	0	0	0	0	0	illumina	103616193	17840247397	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_124_eml120_a	100	4.183266932	0.041594022	1	167	illumina	24335804	3937540501	0	135991	0.135991	7.3534278	1228.022443	3.02E-07	3.12E-07
AB-219-C22	TARA_124_eml120_b	0	0	0	0	0	illumina	45076922	7293133964	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_124_sur5_a	0	0	0	0	0	illumina	40674414	6779300446	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_124_sur5_b	0	0	0	0	0	illumina	41680948	6945772056	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_125_eml140	100	0.763432547	0.007586374	1	157	illumina	94488148	16096648777	0	135991	0.135991	7.3534278	1154.488165	7.78E-08	7.17E-08
AB-219-C22	TARA_125_sur5_a	0	0	0	0	0	illumina	36090695	6100543349	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_125_sur5_b	0	0	0	0	0	illumina	36741196	6209411198	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_132_meso550	100	10.15236771	0.309253643	113	16922	illumina	180517690	29064245644	0	135991	0.135991	830.9373414	124434.7052	4.60E-06	4.28E-06
AB-219-C22	TARA_133_dcm45	0	0	0	0	0	illumina	156572539	25951485598	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_137_dcm40	0	0	0	0	0	illumina	45019438	7523392765	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_137_meso375_a	100	8.789840637	0.145952677	4	586	illumina	47579735	7410374949	0	135991	0.135991	29.4137112	4309.108691	6.18E-07	5.81E-07
AB-219-C22	TARA_137_meso375_b	100	12.5	0.157409714	4	632	illumina	47614661	7416505024	0	135991	0.135991	29.4137112	4647.36637	6.18E-07	6.27E-07
AB-219-C22	TARA_138_dcm60	0	0	0	0	0	illumina	94451012	16526127236	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_138_meso450_a	100	5.577689243	0.069489415	2	279	illumina	37434280	6335980996	0	135991	0.135991	14.7068556	2051.606356	3.93E-07	3.24E-07
AB-219-C22	TARA_138_meso450_b	100	8.291832669	0.082689913	2	332	illumina	37494866	6346350809	0	135991	0.135991	14.7068556	2441.33803	3.92E-07	3.85E-07
AB-219-C22	TARA_138_sur5	0	0	0	0	0	illumina	148956548	24515620092	0	135991	0.135991	0	0	0	0
AB-219-C22	TARA_142_dcm125	100	3.040834057	0.030239833	1	174	illumina	129702398	22128603162	0	135991	0.135991	7.3534278	1279.496437	5.67E-08	5.78E-08
AB-219-C22	TARA_142_meso640	100	54.7861007	1.026050253	782	130438	illumina	137572626	23399274428	0	135991	0.135991	5750.38054	959166.4154	4.18E-05	4.10E-05
